text,label
آره خدایی نفرین شده همه این چیزایی که شما گفتی رو داریم واردات شیر خشک مورد دار برای بچه های سرزمینت رو اضافه کن #پررو,-1
خيلييييي #تلخ,-1
نمیتونم بفهمم از چی عصبانیم,-1
خب الان اگه من بخوام بيام دايركت كه باهات دوس بشم دقيقا بايد چه بهونه اى به كار ببرم كه شما بربتابى؟ :)) (در دلش ارزوى جواب مثبت ميكند),-1
موگرینی: من از #حسن_روحانی #ضمانت ! گرفتم که ایران به #برجام پایبند بماند!!! ☻ شیخ از خودش ضمانت داده ربطی به نظام و مردم ایران ندارد ضمانت حسن روحانی به اروپا دقیقا مثل ضمانت جان کری به دولت بنفش است #بی_غیرت #وطن_فروش #خائن #نفوذی,-1
من ازتابو شکن ها هستم و از پیاز توی سالاد شیرازی متنفرم همچنین گوشت چرخ کرده توی استانبولی و حتی خلال توی خورشت خلال ماکارونی در ماکارونی,-1
موافقم اما بعید میدونم چپول‌های توییتر کاریش کنن,-1
آدمها اگه مرام داشتن گناه نمی‌کردن! #دیالوگ #مارمولک,-1
فدا يه تپل ارزو ميكنم واست,-1
صهیونیست کودک کش تروریست خب ما مردم ایران به خاطر هوش زیاد است که ذات کثیف تان را می شناسیم و میخواهیم اشغالگر قدس شریف را از روی زمین محوکنیم فقط احمق های حرامزاده که تعدادشونم خیلی اندک است گروهک کودک کش صهیونیست را قبول دارند #القدس_عاصمة_فلسطين_الأبدية #اسرائيل_سقطت,-1
چقد مودب و مثبت اندیشی :),-1
مشکل اینجاست که هر جا بر وفق مراد باشد دست و هورا می کشید هر جا در نگاه سیاسی شما نباشد تکفیر می کنید ! این نگاه رو مردم نمی پسندند,-1
#بی_کفایتید,-1
خیلی هوس ‌ برانگیز و خواستنی بود :)) کلا من عاشق کیک خونگی‌ام,-1
مرا هزار امید است و هر هزار تویی ... #سیمین_بهبهانی,-1
امروز رفتم رياست دانشگاه امضا بگيرم ، مرده گفت به عنوان استاد جديد ؟ از خوشحالى داشتم ميمردم چون اولين باريه كه كسى فكرنكرده ١٨ سالمه,-1
قابل توجه #وزیر_بهداشت اقای #قاضی_زاده_هاشمی #پوپولیست قرن بیست و یک #بیشعور #حقوق_نجومی #پزشک,-1
#ساعت 12 شب #من و #گوشی و #تنهایی و #تکرار #تکرار #تکرار #تورار,-1
منظور حضرت استاد از «تکان دهنده» ماجرای عکس های لختی ای بود که معلم به شاگردش داده بود. واقعا نمی دانید اون کتاب داستان بود نه خاطره نگاری؟ یک توییت و اینهمه گاف ؟,-1
@hamideh_bakhtiyari خب من یه سوال از شما دارم مذاکره یعنی چه؟؟آخه تو اینقدر عقب افتاده و نفهمی که میای از یه طرف میگی آمریکا دشمن قسم خورده ایرانه و دشمن اول و آخر ایرانه بعد میری میخوای باهاش مذاکره کنی؟؟ابن دوتا حرف که پارادوکسه احمق!!,-1
نتیجه‌ی این کار در شهرهای کوچکتر که روابط خونی و فامیلی بین افراد وجود دارد، به شکل‌گیری گروه‌های انتقام‌جو می‌انجامد و چرخه‌ی خشونتی که آرام هم نخواهد گرفت. https:// twitter.com/aghazadeh811/s tatus/948519672571314177 …,-1
یه مرد نیست این لکۀ ننگ رو هد شات کنه؟,-1
دقیقه 42-43 : خانمِ میگه دوتا دیگه مثل همسرم تقدیم می کنم ( نقل به مضمون) ازحالا به فکر دومین وسومین شوی مدافع اسد هم هست؛ باغت آباد خواهرش! https:// twitter.com/Parpanchi/stat us/870312428550193153 …,-1
دستیابی به منابع و ظرفیت های اقتصادی ایران میتونه بهترین انگیزه باشه... مثل #کودتای_28مرداد,-1
در عوض وقتی من شما را با چادر در حالیکه حس خوبی داری می بینم، احساس خوبی بهم دست می دهد که با انتخاب خودتان لباس می پوشید، و قدمهایم محکم تر می شود برای تلاش بیشتر در دستیابی به شرایط برابر با تو، در دستیابی حق انتخاب آزاد پوشش. #نه_به_حجاب_اجباری,-1
بعضی وقت ها ادم یک خلسه ی واقعی میخواهد یک تاریکی مفرد بی هیچ کس بی هیچ صدا تنها ... #تنهایی,-1
احساس غرور میکنم #پیروزی #کُشتی #حسن_یزدانی #Rio2016,-1
برنده هاي اصلي اينها هستن ، پاي برهنه اما دلي بزرگ ، بايد بهشون باليد #عزت نفس pic.twitter.com/ewhGewL0oD,-1
والا همه مراسم رو كلاً بايد تو قبرستون بگيرن!! نماز هم اونجا ميخونن! اهنگ ، آواز سوزناك ، نوحه ، همه چيز ، يه عده هم تو فضاي سبز قبرستون پيك نيك ميرن! كلاً #قبرستان ها تو #ايران قابليت كاربردهاي #تمام_گانه ( بجاي #چندگانه ) رو داره!! حتي #گور_خوابي !!,-1
ای کاش از دست این قرص های رنگی کاری ساخته بود #فراموشی,-1
و مردمانی که بیهوده جمع میشوند،قهوه مینوشند،سیگار میکشند،و از نیچه و انقلاب حرف میزنند،و تو میدانی که مرگ بر آنها واجب شده است,-1
نمي دونم برداشتم درسته يا نه ولي تا الان اينطور به نظرم اومده كه شكايت هايي كه در غالب توييت از يه جايي مثل اسنپ ميشه سريعتر و موفقيت آميزتر از شكايت هاييه كه تلفني به پشتيباني اسنپ ميشه.,-1
یه فامیلم داریم تو کار استخاره‌ و چشم برزخی و ایناس. یه بار غیرمستقیم بهم گف نمازتو نمی‌خونی :(.,-1
نه تو می مانی و نه اندوه،و نه هیچیک از مردم این آبادی… به حباب نگران لب یک رود قسم،و به کوتاهی آن لحظه شادی که گذشت غصه هم می گذرد؛ آنچنانی که فقط خاطره ای خواهد ماند… لحظه ها عریانند. به تن لحظه خود،جامه اندوه مپوشان هرگز. سهراب سپهری,-1
مثبت انديشى انرژى زاست,-1
ما تنها به حرف ها و شخص شما اعتماد داریم خدا حفظتون کنه,-1
صبح خودشو با جق آغاز کرده :)))) جق بزن تا کامروا باشی,-1
کلا بعضیها دانسته یا ندانسته اظهار فضل میکنن و تمام مشکلات ۴۰ ساله این مملکت رو به نام روحانی اعلام میکنن دوست بزرگوار اون سالهایی که با یه ضربه باتوم شدی فعال سیاسی و پناهندگی سیاسی گرفتی هم شرایط اینگونه بود وراه دور و گذر زمان باعث نسیان شده #توهم #واق,-1
مردم #ایران نیک میدانند جنبشی موفق است که از حالت #اعتراض و از محدوده نظام حاکم بیرون رود و ترجمان استقلال و آزادی هر شهروند و جامعه ملی شود چنین جنبشی شعارهائی دارد که گویای جامعه ای باشد که، در آن، هر #شهروند از همه حقوق خود برخودار گردد. #پیروزی قطعیست وقتی #جنبش چنین باشد,-1
هنرمندان برای برگشت #بهروز_وثوقی نامه میدن به #روحانی که کاری کنه برگرده به #ایران ، کاشکی یه نامه هم میدادن حال احوالات #داش_فری چطوره ، یه نامه هم میدادن حال احوالات #اختلاس ، #بیکاری ، #برجام ، دورغ های ، وعده های پوچ اووووووووووووو...... میپرسیدن.,-1
نه میشه مرد و نه زندگی کرد! ناگزیریم به ادامه‌... خسته، رنجور ،زخمی اما امیدوار!,-1
خیلی وقته تهرانی معلومه اما خوشوقتم همزبان عزیزم,-1
بله تازه باید بدونه کفن چن تیکس برای مرد و زن جدا و باچی میشورن مرده رو [وی خودش نمیداند],-1
نه من از کسانی بودم که رای دادم و با نظر شما مخالفم ایشون مواضع و مخالفتشون کارساز نبود از عدم دیپلماسی گرفته تا ساخت یک حزب کوچک برای #براندازی حتی مدرک سیاسی ایشون و کتابی که نوشتن درشان الان ایران نمیباشد #ما_ ترسو _نمیخواهیم,-1
پلاکشو بپوشون مومن، الان همه جا پخش میشه خواستگار پیدا نمیکنه,-1
کلی میگم یه مقدار به هم ریخته ام همین درست میشه ، اون سرحالی همیشگی ندارم ... چیزی نیست ...,-1
نتیجه حملات سهمگین موشکی آمریکا و اروپا به سوریه: #سه_نفر_مجروح #فیل_موش_زائید #تَوَهُم_ابرقدرتی یادی هم بکنیم از مرحوم مغفور که فرمود دنیای موشک تمام شده و امروز دنیا، دنیای مذاکره است,-1
رفتی و باز نمی‌آیی و من بی تو به جان جان من اینهمه بی رحم چرایی، بازآ... #وحشی,-1
نقش زنی سر دَرِ بازار بود بر دِلِ شیخانِ سگ آزار بود شیخ بر آن پیکره فتوا بداد چند نجس گوش به فتوا نهاد بر رخ زن ، ابله و خر تیشه زد با تبری تیشه بر آن ریشه زد! #روح_ایرج_میرزا pic.twitter.com/DWkbIw2uhY,-1
ترامپ اگر قصد مذاكره داشت مثل اوباما از راه ميانجيگري وارد مي شد يا حداقل در اين ١/٥ سال حسن نيت خودش رو به ايران نشون ميداد وزارت دارايي امريكا تمام تلاش خودش رو كرد تا ايران حداقل منفعت رو از برجام داشته باشه.,-1
لاتاری رو دیدم و میتونم بگم کسشر ترین فیلمی بود ک به عمرم دیدم و اینکه تهش ملت جوگیر پاشدن دست زدن برام از هرچیزی عجیبتر بود به سکانس به سکانس اون فیلم میشه ایراد گرفت یه مشت مزخرفات رو سعی داشت بکنه تو کله پوچ ملت و البته جواب هم داد ملت کف و خون بالااوردن تهش,-1
#رهبرم_سید_علی_را_دوست_دارم,-1
#متشکریم,-1
ننگ و مرگ بر خامنه ای ننگ برحکومت غاصب ایران #DeathtoKhamenei #TodfürKhamenei #IranRegimeChange #IRGCTerrorists #اعتصاب_کامیونداران #IranStrikes https:// twitter.com/Sonia22802764/ status/1002248083713880064 …,-1
جدیدا اتفاقات عجیبی تو اتاقم میفته یهو یه صدایی میاد یهو یه چیز میفته #ترس,-1
#آرامش #خوشبختي#آرامش#آرامش#آرامش#آرامش,-1
تنهایی شب حمعه یه طورایی مثل شب لول قبره جقدر سرد و تاریکه همه چی، کسی هست بیاد یک دست شطرنج بزنیم؟ #تنهایی,-1
زنده باد دهه پنجاه هر حرکتی و تغییری هست با ما دهه پنجاه شرکع میشه https:// twitter.com/Mori_delbari_2 /status/1002231773668003841 …,-1
ولی یادم نمیره برام کار پیدا نکردید.#وکیلم و دنبال کار. یه ریتوییت دیگه بکنید که در ناامیدی بسی امید است. :(,-1
موافقم ولی دیگه ملت (اکثریت)دنبال یه لقمه نونن اصن نمیدونن اعتراض چیه مطالبه چیه ایناییم که میبینی سر این مسائل واکنش نشون میدن یه سری اوبنه ای و بیکار و پیرو تز روشنفکرین وگرنه کاشی بکیرم.,-1
واقعا باید انقدر به دولت اعتماد میداشتیم که یه شماره حساب میدادن همه با اطمینان پول میدادن و مطمئن بودن گروه‌های متخصص امدادرسانی با همه ی تجهیزات میرن و سیستماتیک کمک میکنن حیف که داخل امپراطوری دروغ زیست میکنیم,-1
یه سریا یه جوری فاز روشنفکری برداشتن که لازمه بزنم تو گوششون وگوشزد کنم که اینجا هنوز ایرانه #بی_شرف,-1
من نمیدونم چرا تا یه حرف سیاسی میزنی سریع این لندن نشین ها پیام میدن نگران جامعه ایران هستن و از من میخوان پاشم یکاری بکنم برای ملت ایران اگه #تخم داری خودت پاش بیا قیام بکن لم دادی تو بهترین کشور دنیا با خیال راحت نگران داخل کشور هستی ریدین بد بختا ترسو,-1
در جنگلی تاریکی که سفر کرده بودم و پس از آنکه از شرِ موج تاریکی رها یافتم، هر روز نور زندگی ام روشنتر می شود. #سپاسگزارم,-1
نفسم گرفت از این شهر/در این حصار بشکن بارون با شدت میباره و رپیت میشن آهنگا حبیب عصر دلتنگیه با حبیب وقتیکه میگه بزن باران بهاران فصل خون است... بزن باران که دین را دام کردند شکار خلق و صید خام کردند بزن باران خدا بازیچه ای شد که با آن کسب ننگ ونام کردند پریودفکری شدم فکر کنم,-1
هنرمند ریزه خوار مجرم نیست بیمار است #افطاری_رئیس_جمهور #افطاری_روحانی #هنربندان #برانداز #اعتصاب_سراسری_کامیونداران_و_رانندەھا #اعتصاب_کامیون‌داران #اعتصاب_سراسري,-1
"عملکردمادرشرایط بحرانی خبروشرح واقعه,شروع جوک,بازنشرعکسهای حادثه,حس وظیفه شناسی,کمکهای مردمی,شروع شایعات,انتقادها,آرام شدن جو و #فراموشی",-1
#علیرضا_کریمی علیرضا بباز باید ببازی اینا صحبت های مربی علیرضا کریمی کشتی گیر با استعداد ایرانیه برای اینکه با اسراییل روبه رو نشه مجبور به باخت شد آخر ما اونارو آره یا اونا مارو آره #کشتی #ایران #جاهل #الاغ #علیرضا_کریمی #علیرضا_بباز,-1
کافی نیست حاج آقا. من فرض میکنم خوش نیت هستی و طرفدار حقوق مردم. زورت به هیولاها و مافیاها و جریانات سیاسی فاسد و ستمگر نمیرسه. چرا؟؟؟ چون فساد، سیستماتیک شده.,-1
نکات زیر چکیده حرف دل هر انسان ایرانی شریفی است که در دل و قلبش بدنبال وطنی آزاد و آباد میگردد من و تو جمع شویم میتوانیم این حقیقت را بی تردید بکوری چشم آخوندهای تبهکار محقق کنیم پیزوز و سربلند جلو نسل آینده وطن باشیم #براندازیم #سرنگونی #ایران_آزاد۹۷ #قیام_ایران #آزادی ای .... https:// twitter.com/poyamehr82/sta tus/1001758401792303104 …,-1
من واقعا موجود بی حوصله ای هستم!,-1
اینکه حکومتی دشمن مردمانش باشد قابل درک است. بدا به حال مردمی که دشمن خویش‌اند. #دلهره #زنان_ایرانی #زنان_ورزشگاه,-1
مرشد و مارگریتا تموم شد. بهترین کتابی بود که تو عمرم خوندم. دلم برا کارکتراش تنگ شده.... #زهرمار,-1
عارف لرستاني كه جوون بود...چه خبري بود سر صبي اخه... #فوت #عارف_لرستاني #پدرسوخته,-1
امروز14 Aug روز جهانى مارمولكه پس چطوری #مارمولک,-1
وقتی نیروهای روس ریختن گیلان، انگلیسی ها اومدن رشتو گرفتن. وقتی پدرِ مادربزرگِ مادرم، از ترس تجاوز به دخترش گُه احشام می‌مالید بش و از صبح تا غروب میذاشتش تو طویله. وقتی به دروغ واسه دکتر حشمت امان نامه دادن که تسلیم بشه و با رذالت کشتنش وقتی سر از جنازه یخ زده میرزا جدا کردن/,-1
عربده های مادر خامنه ایی (خدیجه میردامادی )در سه شتبه ۸خرداد ۹۷ ساعت ۱۱:۲۴ ساعت ۱۵:۴۵ ساعت۱۶:۱۵ ساعت ۱۶:۳۰ #رهبر_حقیر #خامنه‌ای #دروغگو #شاشیدم_به_قبر_ننت_خامنه_ایی #FreeIran2018 #ایران_آزاد۹۷ #براندازم #نه_به_جمهوری_اسلامی #دیگه_تمومه_ماجرا,-1
دلم میخواد در رو باز کنم و برم اینقدر برم که دیگه راه برگشت رو پیدا نکنم #تنهایی,-1
نمیزاریم آب خوش از گلوی شما پایین بره #IranStrikes #IranRegimeChange,-1
قاضی سراج: اظهاراتم درباره هک شدن سایت وزارت صنعت درست و هکر سایت، دستگیر شد و اعتراف کرد. کل تعداد خودرو وارد شده؛ ۶۸۴۱ باید برای قاضی سراج فرستاد اکابر که سایت چیه؟ هک چیه؟ مجوز چیه؟ وزارت‌خانه چیه؟ ۶۰۰۰ چندتا است؟ خودرو چیه؟ من کیم ؟تو کی هستی؟ اینجا ک,-1
درود بر تاکسیرانان کرمانشاه #ایران_آزاد97 #من_یک_ آرزو _دارم https:// twitter.com/Javanmardi75/s tatus/1002234972684652546 …,-1
مگرهرکی تاریخ کشور وجهانرا یادآورهمگان شد،و گوشزدکرد،تالغزشهای سخت گذشته بازآفریده نشوند، پشت گرمی اش به انگلیس،روس،چین،آمریکاوفرانسه است!؟,-1
تا موقعی که می خورنند می چاپیدنند از شهرام پول می گرفتند نظام خوب بوده ، حال در راس نیستند دیگه نظام انقلاب اخ بد,-1
ته « امید » اصلاح‌طلبی این شده که عده‌ای با شوق فراوان بگن دیدید کروبی گفته #آن_دیگری ، دیدید تعدادی سلبریتی جرأت کردن به #افطاری_روحانی نرن و چیزیشون هم نشده یا تعداد رأی #عارف تو مجلس نسبت به قبل بیشتر شده..... pic.twitter.com/RCyOWdtnxA,-1
#دوگانه_سوز #جیره_خور,-1
دفعه ی دیگه درست کن جای کشمش ، پشکل بزار توی کیک تا بفهمه . #بیشعور,-1
زمان خیلی بیشعوره هرچقدر بیشتر تحویلش میگیری و بهش نگاه می‌کنی دیرتر میگذره :| #دوربین #بیشعور,-1
چه زیبا میتابی مهتاب زیبای دلم,-1
به امید خدا یه خوبش و بخری...,-1
والله یکی پیدا شد حرف درست بزنه دو روزه به ملت میگیم بابا سند مذکور نه به گفته یکعده عامل تجاوزه و نه به تنهایی مانع تجاوز ولی ملت فقط میخوان هشتگ بزنن لایک سوت کف هورا اینجا کجاست . خدا رحمت کنه فردوسی رو گفت این قوم هفت تخم اصلاح نمیشه راست گفتا.,-1
نیمه اول عین مجلس ختم بود فقط گریه فقط زاری فقط شیون #محمد_صلاح,-1
یا تجاهل عارفانه می‌کند یا مفهوم نافرمانی مدنی را نمی شناسد یا وقتی نافرمانی مدنی به حق زن می‌رسد لجبازی می شود؟ سرپیچی از قانون غیر اخلاقی تعریف نافرمانی مدنی است. سلطه سفید پوستان بر سیاهان در اپارتهاید «قانون» بود و نا حق. اپارتهاید جنسی به همان اندازه کراهت اخلاقی دارد https:// twitter.com/roozarooznews/ status/983972432938717184 …,-1
#افغانستان ٢ الله كم دارد! حزب الله لبنان آيت الله سيستاني #میرزااولنگ #سرپل #نسل_کشی,-1
در جمهوری اسلامی یه جور بخوربخورِ که همه وزرا و مسئولین علیه هم ادله و مدارک دارن. #تلخند,-1
ولی خیلی ناراحت کنندس که روحانی #برجام_موشکی رو امضا کنه و کشورتون نابود بشه و ما اینجا تو کشورمون قم در امنیت و سلامت باقی بمونیم. کاش میشد برای کشور دوست و همسایه؛ ایران کاری کرد:(((,-1
من میترسم اون قدر ظریف و دلگرم کنند که ته بگیره بستن با کدخدا راحتره ! #آلزایمر,-1
نمیتونم توضیح بدم چه بغضی یهو گلومو پر کرده. هیچوقت از ته دل و به این شدت انتقامجو نبودم. امیدوارم کسی که اون دختر عزیزو پرت کرد و دلیل اصلی این اتفاق، یه روز سقوطیو تجربه کنن که با کاردک هم اثرشون از زمین پاک نشه. البته حیف زمین واسه خون نجسشون.,-1
این بیناموس همون موقع که پشت در بیمارستان عربده میزد شاه رو به ایران برگردانید،حرومزادگیشو ثابت کرد. #تروریست خودتی ظریف، #بی_غیرت #خائن,-1
عالی بوووود علی شمس ابادی باغت آباد,-1
هیچ مشکلی نیس ولی چیزی شما رو ازار داده که اینجوری بر انگیخته شدین؟,-1
چقدر مثبت اندیشی مثلا فکر کن من ازسفر برگردم ببینم شوهرم ،تو خونه ی من که جهیزیه ای که پدرم برای تهیه کرده و توی اون خونه است همسر صیغه ایشو(در بهترین حالت) آورده، حالت بد نمیشه؟,-1
#خامنه_اى_يك_حرامزاده_است,-1
#آمين #موفق,-1
ما امید داریم بفهمه,-1
در پایان چیزی نمیمونه بگم جز این آخه #چاقال,-1
همدردِ هم‌زبان pic.twitter.com/MpYVYm7cdP,-1
#رهبرم_پدرم_سیدعلی_جانم_بخاطرت_خداروشاکرم,-1
جام ملتها رو که الان 40 ساله داریم از دست میدیم با کیروش و 8سالش با ویچها و 5سالشون و قطبی مربی بین الملل ژاپنی هم راه به جایی نبردیم باز دم ممد مایلی کهن گرم 5ماهه تیم بست تیم تا پای قهرمانی رفت بدشانس بودیم که قهرمان نشدیم,-1
مشخصه که باید با احترام تمام و رسمی به عنوان یک پادشاه ایران زمین رفتار و بعنوان سند و میراث تاریخی نگهداری می شد. انسانهای حقیر از جسد و اسم انسانهای بزرگ هراسان می شوند چون از فاش شدن حقیقت می ترسند و آن حقیقت حقیر بودن آنهاست.,-1
❤♥❤,-1
کامپیوترم خود به خود روشن شد #ژانر_وحشت,-1
مامانم ميگه انقد نسبت به بد بودناي بابات جبهه نگير از كجا معلوم سال ديگه اين موقع ما سه تا كنار هم باشيم؟ من متاثر نشدم كه واي!راست ميگه بذار دستشو ببوسم من ترسيدم ؛ چون حس كردم شايد اونقدري از نبودنش ناراحت نشم و خجالت كشيدم واسه اين حس؛ تقصير خودشه و محبت نكردناش. نظرتون به كيرم,-1
یه استوری در رابطه با همین مورد تجاوز به دانش آموزا و اینکه ولشون نکنیم گذاشتم اینستا بعد یکی رو که اصلا فکر نمیکردم آزار دیده باشه یا حتی بخواد بگه ریپلای زد,-1
عکس/ شیرینی های خاصی که این قناد خلاق درست می کند هوس برانگیز است! http://www. nikanews.ir/62450,-1
باغت آباد باغبون A small garden and a few tasty vegetables #باغچه #گياه #سبزيجات … https://www. instagram.com/p/BYMzjMdgzwE/,-1
دلواپس ترامپ شدی؟ بعد از اینکه کف زدن برای مکرون چه تغییر مثبتی حاصل شد؟,-1
تو دفتر اسنادرسمي خانم منشي به صورت كاملا مشخصي با اقاي فروشنده لاس ميزد آخر كاري ١٠٠هزار تومن هم دستخوش گرفت واسه عشوه هاش (ايموجي تهوع),-1
شما اعتبار یه آدم شناخته شده رو درست یا غلط زیر سوال بردی و خیلی راحت میگی خاطره اس؟؟!! بابا دمت گرم,-1
ماهایی که نه کسی برامون ضعف میکنه.... نه کسی پیگیره که کجاییم و چیکار میکنیم ... نه کسی حال میکنه با بودنمون... نه کسی دق میکنه با رفتنمون.... ماهارو کاری نداشته باشید ماها رو خدا واسه خودش کنار گذاشته #تنهایی #ادبی #شاعرمنشانه,-1
نون گرفتم دستم اومدم خونه.مادرم دستپاچه شده که چه اتفاقی افتاده.بابام زل زده. اگه دست زنمو میگرفتم میاوردم تلفات میدادیم فکنم,-1
توی جاکشم از انگلیس با سیلی برگردونن تهران زیر. خایه ی سید علی که هم نزدیک باشی هم مردم واقعیتتو بشناسن #خایمال #ادم_تخمی,-1
اینکه میگید بعضی از دخترا جندن خواهر و مادر خودتم حساب میشه اینکه میگید بعضی پسرا لاشی ان پدر و برادره خودتونم حساب میشه #جنده #لاشی,-1
دیشب بعد از مدت هاااا (شاید هف هش سال) کابوس دیدم وچنان دادی توو خواب زدم که مامانم قبل بیدار شدنم اومد بالاسرم ! قبل خواب هاتون به آرامش روحی برسید . #عصبی,-1
تمام مشکل اینه که پذیرفتن اشتباه برای ما سخته در صورتی که شجاعته پیشنهادبلاک وریپورت اشتباه بود بجاش تذکرات در خفا بعداز موثرنبودن،علنی میشد بهتر بود مغلطه و به کرسی نشاندن حرف طرف مقابل هم اشتباست! تنها چیزی که نمیشه منکرش شد و باید سرخم کرد فحاشی و بدزبانی از اصول اهل بیت نیست!,-1
روزنامه ایران: عروس و داماد جوان که سه ساعت قبل از عروسی تصمیم به جدایی گرفته بودند، با تلاش #دایی_مهربان سر سفره عقد نشستند. اما یکسال بعد برای طلاق راهی دادگاه خانواده شدند. . . منظورش از دایی #مهربان ، همون دایی #نفهم بوده,-1
سلام امروز چه باحالی تو از دیدنت خوشحالم #زندگی #امروز #خوشی,-1
از وقتی #هاشمی_رفسنجانی فوت کردند،مشکلات کامل ایران شروع شد.تازه معلوم نیست چطور ایشون فوت کردند.از وقتی #هاشمی_رفسنجانی فوت کردند،مشکلات کامل ایران شروع شد.تازه معلوم نیست چطور ایشون فوت کردند. #پلاسکو #سقوط_هواپيما #بیکاری #دروغ #گزارشگر #گزارشگر_منوتو,-1
وقتی هنوز رونالدو نرفته با شایعه ی رفتنش شروع میکنید به توپیدن بهش یادم به اون هوادارایی میوفته که گل بزنه هم تو برنابئو هوو میکننش,-1
بچه ها وقت تمومه همه وازلیناتونو بگیرید بالا #سعيد_طوسی #جاکش,-1
واییییییی نه چرا قضاوت فوبیا مار خیلی رایجه من خداروشکر تاحالا از نزدیک ندیدم ببینم قلبم ضعیفه پس میفتم از عکسشم میترسم,-1
بله که میشه. خود من اول ازدواج حاج ایا گفتن عدس پلو بار بزار عدس خام رو با رنج پختم سر سفره گفتن اشکال نداره ساندویچ هم خوشمزه است ولی ۳ روز مهلت میدم عدس پلو مجلسی یاد بگیری,-1
مرگ بر ضد ولایت فقیه .مرگ بر آمریکا .مرگ بر اسراییل .,-1
پیوستن شیعه گان در صفوف پولیس ملی! شناس د قیق وغیر قابل تغییر که من از جامعه اهل تشیع در افغانستان دارم بخاطر حصول امکانات از هیج چیز دریغ نمی ورزند وزارت داخله افغانستان تی اعلامیه از افزایش دختران وزنان در... https://www. facebook.com/mobariza.basha yatin/posts/2241978069358940 …,-1
عجب! اعتماد به‌نفس بالایی می‌خواد برای نشر این خزعبلات که یا از یه نادونی عمیق می‌تونه سرچشمه بگیره یا از پشت ‌ گرمی به پروژه‌ی سرکوب!,-1
یعنی فقط همین خبر تهران اومدن یک رفیق لانگ دیستنس قدیمی میتونست انقدر حالمو خوب کنه که از مود عنی امروز در بیام در ماتحت‌ام جشن و پایکوبی برپاست!,-1
کلی گویی و موج سواری ، در دورانی که بوی حلوای رژیم بلند شده ، آن هم با برند نیاکان! تو بگو خود چه کردی و چه در چنته داری!!؟ #آقازاده,-1
واسه این ساعت خیلی سرحالی :),-1
الان دگ خیلی عادی شده #متاسفانه,-1
ما در ولایت می‌گوییم باغت آباد گرامیان https:// twitter.com/Majid_fazaeli/ status/916738274873528320 …,-1
12_و در همین احوال پادشاه و وزیرش در قصر قهقهه سر می دادند که چه زیرکانه مردمان را در بخارات اسیدی خودشان غرق کرده و همگان را گوزو کرده اند. چه داستان آشنایی! #حجاب #حجاب_اجبارى #مسیح_علینژاد #گشت_ارشاد #گشت_نسبت #اصلاح_طلب #اصولگرا #حریم_خصوصی,-1
وقتی جواب نداری بهترین راهکار توپیدن به دولته. #رییسی,-1
یکی از اتفاقات سیاسی دوران #امام_سجادعلیه_السلام عوض شدن جای جلاد و شهید بود که شاید بدترین اتفاق همین بود #تسلیت,-1
میگم حالا که قالیباف گفته نمیام برا کاندیداتوری چرا دیگه سه عده اسمی ازش نمیارن؟؟؟ #اصلاح_طلب #خائن #خاتمی #انتخابات #مملکته #اصلاح_نیوز,-1
وقتی انتقادی نیس میگید نمیذارن، وقتی انتقاد میشه، میگید هماهنگ شدس. به نظر میاد عینک بدبینی زده شده که حق هم دارید از بس شفاف نبودن.,-1
برا امضاء یه وام دست میبوسی نمک پرورده ای،،ای سگ تو روحت با این مناعت طبع,-1
با توجه به بدون هماهنگی بودن هشتگ و قطعی وی پی ان و پروکسی ها و از اونا مهمتر ۵-۶ تا هشتگ اشتباه که #عرزشی های لوزر بدبخت ساخته بودن خیلی دلگرم کننده بود این اتحاد و همدلی. ممنون کلک جان، امیدوارم همیشه خوشحال باشی,-1
هشتگ #MeToo رو دنبال کنید. قطعن مغزتون از این حجم زیاد آزارهای وحشتناک سوت می‌کشه. اما ارزشش رو داره.,-1
شما مولاعلی(ع) نیستی که سکوتت همیشه مصلحت آمیز باشه کاری کن قوه قضائیه! #سعید_طوسی #محمود_صادقی #شکایت_دارم,-1
#خایه_مال,-1
من با سگ گرداني در همه پاركها مخالفم و علت اين امر نيز رعايت بهداشت عمومي خصوصا براي كودكان است، مدفوع و ادرار حيوانات كه عمدتا براي تخليه به پارك آورده ميشوند و در همه جا خصوصا روي چمن موجب زيان است مگر آنكه دقيقا مكاني خاص و با مراقبت بهداشتي دقيق براي افراد علاقمند فراهم شود.,-1
من فقط به سلامتی پدرش می‌نوشم از دست خودشم عصبانیم,-1
به بچه ها هم اگه تجاوز ميشه لابد جلفن، لابد عمدا خودشونو در معرض تجاوز قرار ميدن! كسايى كه اعضاى خانواده شون بهشون تجاوز ميكنن هم لابد خودشونو در معرضش قرار دادن! تو يه كثافت به تمام معنايى هم خودت هم عقيده ات !,-1
خب، خدا را شاکرم ‌که آدمای دور وبرم یکی یکی‌دارن کم میشن به امید حق اگه همینطور پیش بره سال آینده من میمونم و طوطیم البته هنوز طوطیمو ندارم,-1
تو این چند روز فهمیدم هیچی از دین و مذهب(واقعی) برامون نمونده ... هیچیااا هیچی #محرم #ظاهرسازی #بدبینی,-1
من به هر کسی دلم بخواد هر صفتی رو لایق بدونم میدم.مطمینا شما ایشونو ندیدید پس برای من رو منبر نرید درضمن من امشب اعصاب ندارم با تشکر,-1
